date,username,to,replies,retweets,favorites,text,geo,mentions,hashtags,id,permalink
2020-03-31 21:35:40,katiemgould,,1,2,30,"Y’all tomorrow someone will come out and say Covid-19 was just one big April fools joke haha I’m sure pic.twitter.com/luloSIMVMu",,,,1245102486257631235,https://twitter.com/katiemgould/status/1245102486257631235
2020-03-31 21:35:28,IndigenousPHAA,,1,10,8,"The @healthgovau has released the Australian Health Sector Emergency Response Plan for Novel Coronavirus (COVID-19): Management Plan for Aboriginal and Torres Strait Islander Populations Please retweet! https://www.health.gov.au/sites/default/files/documents/2020/03/management-plan-for-aboriginal-and-torres-strait-islander-populations.pdf … #Covid_19australia #COVID19au #COVIDIndigenouspic.twitter.com/yE2Amg9zzt",,@healthgovau,#Covid_19australia #COVID19au #COVIDIndigenouspic,1245102437863534593,https://twitter.com/IndigenousPHAA/status/1245102437863534593
2020-03-31 21:35:26,4everNeverTrump,ddale8,5,15,44,"Does he not realize we don't need to normally socially distance ourselves during flu season because (1) it's not nearly as dangerous/deadly as COVID-19 and (2) there's a flu vaccine? https://twitter.com/ddale8/status/1245101632012136450 …",,,,1245102426966773761,https://twitter.com/4everNeverTrump/status/1245102426966773761
2020-03-31 21:35:25,calculatedrisk,,5,12,28,"March 31 Update: US COVID-19 Tests per Day #TestAndTrace The percent positive is going the wrong way. More testing needed. https://www.calculatedriskblog.com/2020/03/march-31-update-us-covid-19-tests-per.html …pic.twitter.com/Tl5V69dHh8",,,#TestAndTrace,1245102426366992385,https://twitter.com/calculatedrisk/status/1245102426366992385
2020-03-31 21:35:17,LouisCentury,,2,6,65,"Great day on the @ProBonoOntario Hotline (from home). What an essential service they provide to workers in crisis over COVID-19. A snapshot of my day: - unilateral wage cut, asked to sign letter, not sure whether to accept - wage cut, fearing layoff, also unpaid overtime 1/3 pic.twitter.com/sOau4j45G9",,@ProBonoOntario,,1245102392699469824,https://twitter.com/LouisCentury/status/1245102392699469824
2020-03-31 21:35:11,lauhaim,,1,29,113,"MERCI! BOLERO DE RAVEL! Musicians from the Orchestre national de France have posted online a version of Ravel’s Bolero played from their homes during Covid-19 confinement. The orchestra’s members have used technology to play together https://youtu.be/Sj4pE_bgRQI",,,,1245102367378493440,https://twitter.com/lauhaim/status/1245102367378493440
2020-03-31 21:35:08,AfricanPrincess,,2,4,18,"Fox News is leaning hard into CYA now that COVID-19 exploded and people are dying. Only problem is that there is a lot of video showing them being flippant and dismissive about it early on.",,,,1245102354359300096,https://twitter.com/AfricanPrincess/status/1245102354359300096
2020-03-31 21:35:04,City_Xtra,,1,3,30,"Senior figures from Premier League clubs, the broadcast industry, and European/International football administration are convinced the COVID-19 crisis will lead to financial problems for worldwide broadcasters, with less money for sports rights in the near future. [ @TimesSport]",,@TimesSport,,1245102335946371076,https://twitter.com/City_Xtra/status/1245102335946371076
2020-03-31 21:34:59,tannia_c_scal,,2,4,20,"If you’re still not taking Covid-19 seriously just know that as of rn more ppl have died from the virus than from 9/11. Just let that sink in",,,,1245102315993849856,https://twitter.com/tannia_c_scal/status/1245102315993849856
2020-03-31 21:34:55,JimmyPatronis,,10,32,141,"Thoughts and prayers with Chief Donald DiPetrillo, Fire Chief of the Seminole tribe, who contracted COVID-19 and is fighting for his life. It's a sobering reminder how our firefighters are putting they're own lives at risk to protect our communities. #COVID19 #flapol",,,#COVID19 #flapol,1245102296947724289,https://twitter.com/JimmyPatronis/status/1245102296947724289
2020-03-31 21:34:39,mitchellvii,,60,451,1006,"""Hospitals in Washington State have experienced a 20 percent drop in the hospitalization of patients exhibiting symptoms related to the novel coronavirus, according to the state’s Department of Health (DOH)."" 200,000 dead Dr. Fauci? Really?",,,,1245102229880819713,https://twitter.com/mitchellvii/status/1245102229880819713
2020-03-31 21:34:33,dietdumbass,,2,5,18,"San Bernardino county has so few cases, there’s an estimated 141,000 undocumented residents and 19% of the total population is uninsured with no access to COVID-19 tests. AND we only have access to city COVID patient #’s because they got SUED and forced to post the information.",,,#,1245102206522548224,https://twitter.com/dietdumbass/status/1245102206522548224
2020-03-31 21:34:31,KarenWeaver2020,tonyokotie,0,5,10,"Thanks to @Harrogatebc grant & @northyorkscc contracts @HARCVS @HELP_Harrogate are better placed than many to cope & support Covid 19 efforts for now, but we can't furlough staff even if we wanted too as we are busier than ever. Position of many volsec orgs is v fragile indeed. https://twitter.com/tonyokotie/status/1245096820503691266 …",,@Harrogatebc @northyorkscc @HARCVS @HELP_Harrogate,,1245102196858990598,https://twitter.com/KarenWeaver2020/status/1245102196858990598
2020-03-31 21:34:25,WTHRcom,,3,11,24,"13 Investigates looked into claims a doctor was offering $100 drive-thru COVID-19 testing in Indianapolis. We found out the FBI and IMPD were also interested. https://www.wthr.com/article/indianapolis-doctor-says-his-100-drive-thru-coronavirus-testing-service-legit …",,,,1245102173509357571,https://twitter.com/WTHRcom/status/1245102173509357571
2020-03-31 21:34:24,MikeNerdUK,DisneyPlusUK,1,7,27,"I tweeted a while ago that streaming services will take a hit as households tighten their budgets during COVID-19, and that torrenting would increase. Read some of reactions to Disney+! Not going down well. In the meantime @BitTorrent's users have increased 30%.https://twitter.com/DisneyPlusUK/status/1240709256669790208 …",,@BitTorrent,,1245102169877078016,https://twitter.com/MikeNerdUK/status/1245102169877078016
2020-03-31 21:34:20,channelstv,,4,15,77,"13-Year-Old UK Boy Dies After Contracting COVID-19 https://www.channelstv.com/2020/03/31/13-year-old-uk-boy-dies-after-contracting-covid-19/ …pic.twitter.com/ghv0GjgJXN",,,,1245102151837327361,https://twitter.com/channelstv/status/1245102151837327361
2020-03-31 21:34:12,KKeneally,dailytelegraph,37,149,355,"Labor welcomes restrictions on the export of essential medical items which will ensure frontline doctors and nurses have the supplies they need to fight coronavirus. @PeterDutton_MP needs to explain how these regulations will work and why they weren’t in place sooner #COVID19Auhttps://twitter.com/dailytelegraph/status/1245068387899904001 …",,@PeterDutton_MP,#COVID19Auhttps,1245102117456506880,https://twitter.com/KKeneally/status/1245102117456506880
2020-03-31 21:34:11,lexoreno,,0,5,21,"anyone who STILL goes out & hangs with their friends without practicing any form of social distance isnt allowed to complain about covid-19",,,,1245102115476975617,https://twitter.com/lexoreno/status/1245102115476975617
2020-03-31 21:34:10,DeadlineDayLive,,11,332,1686,"Pepe Reina on his battle against coronavirus:⁣ ⁣ “It is only now that I am winning the battle against coronavirus. The most difficult moment was the 25 minutes I ran out of oxygen. I had endless minutes of fear."" (Source: Guardian) pic.twitter.com/0WvHFKLjR8",,,,1245102111169425416,https://twitter.com/DeadlineDayLive/status/1245102111169425416
2020-03-31 21:34:04,sunlorrie,,136,135,243,"Oh, I'm sure this is going to end well: Bill Blair asks prison, parole heads to consider releasing some inmates to stop spread of COVID-19 |https://www.cbc.ca/news/politics/prison-covid19-csc-release-1.5516065?__vfz=medium%3Dsharebar … #cdnpoli",,,#cdnpoli,1245102086229983232,https://twitter.com/sunlorrie/status/1245102086229983232
2020-03-31 21:34:02,JRFegan,,1,3,49,"Lucas Giolito’s said his wife Ariana is in the middle of an infectious disease portion of her studies in veterinary school. As they viewed the progression of COVID-19, they decided being at a large team facility wasn’t the thing for him be doing anymore",,,,1245102076226670593,https://twitter.com/JRFegan/status/1245102076226670593
2020-03-31 21:33:59,LeifFredrickson,,1,6,15,"Hello, I'm teaching this class on Covid-19 and in historical perspective this summer. Please share if you know anyone who might be interested! pic.twitter.com/BbypdQhlsC",,,,1245102063450611718,https://twitter.com/LeifFredrickson/status/1245102063450611718
2020-03-31 21:33:56,HanifJazayeri,,11,219,233,"While @JZarif falsely claims US sanctions impede Iran's ""fight"" against #COVID19, the regime says it's ready to donate aid to ""impoverished"" Americans Here's the truth: 14700 have died from #Coronavirus in Iran due to the regime's deceit & inaction. The mullahs must face justice pic.twitter.com/rjSkZOakr1",,@JZarif,#COVID19 #Coronavirus,1245102051673157632,https://twitter.com/HanifJazayeri/status/1245102051673157632
2020-03-31 21:33:44,PSBehrend,,0,22,74,"#Behrend faculty member Jason Williams helped design a COVID-19 face shield that can be mass produced. Three Erie companies expect to make nearly 240,000 of them. https://behrend.psu.edu/feature/behrend-researcher-improves-design-covid-19-face-shields …pic.twitter.com/D5aWfO6egA",,,#Behrend,1245102001316397061,https://twitter.com/PSBehrend/status/1245102001316397061
2020-03-31 21:33:29,ndrew_lawrence,greggutfeld,209,31,456,"look at The Five's coverage of coronavirus, which you said took coronavirus seriously since January",,,,1245101939437821952,https://twitter.com/ndrew_lawrence/status/1245101939437821952
2020-03-31 21:33:27,MichelleRindels,,0,10,13,"NEW: @ACLUNV is suing for the release of immigrants in Henderson detention center who have underlying conditions such as hypertension and pre-diabetes, which have been found in a fair number of fatal COVID-19 cases in Southern Nevada: https://thenevadaindependent.com/article/aclu-seeks-release-of-henderson-immigration-detainees-who-have-underlying-health-conditions …",,@ACLUNV,,1245101928725409792,https://twitter.com/MichelleRindels/status/1245101928725409792
2020-03-31 21:33:24,koslen_bambi,,1,11,12,"A MUST READ “Unlike S Korea, which quickly started testing for COVID-19 using the WHO test,the US refused the WHO test,opting to develop its own through the CDC.But the CDC test was ultimately found to be flawed,represents one of many gov stumbles” https://www.medscape.com/viewarticle/927811 …",,,,1245101917342138369,https://twitter.com/koslen_bambi/status/1245101917342138369
2020-03-31 21:33:18,lapublichealth,,22,61,86,"@lapublichealth Announces 10 New Deaths Related to #COVID19 & 548 New Cases of COVID-19 in LA County. 3011 total cases and 54 deaths. Our hearts go out to every family who has experienced loss related to this pandemic. View https://bit.ly/2UPJPb4 #SocialDistancingpic.twitter.com/e0BoqBoyZi",,@lapublichealth,#COVID19 #SocialDistancingpic,1245101893266706433,https://twitter.com/lapublichealth/status/1245101893266706433
2020-03-31 21:33:16,BrianHoh1,,0,9,36,"Our clinic staff wrote these sidewalk messages outside our Adam Michael Rosen Neuromedicine Clinic. I am so inspired by the heart & grit of the members of our Dept @UFNeurosurgery in the face of #COVID-19 pic.twitter.com/LTW5q2GIzG",,@UFNeurosurgery,#COVID,1245101882672062465,https://twitter.com/BrianHoh1/status/1245101882672062465
2020-03-31 21:33:10,daily_trust,,35,45,209,"COVID-19 forced us to suspend our services – Sex workers https://www.dailytrust.com.ng/covid-19-forced-us-to-suspend-our-services-sex-workers.html … pic.twitter.com/KtghR8Uc5f",,,,1245101857695031296,https://twitter.com/daily_trust/status/1245101857695031296
2020-03-31 21:33:09,I_Bl33d_Purple,,1,13,27,"Due to Covid-19 Frankie will not be going to Hollywood. He will now be staying home.",,,,1245101853991268352,https://twitter.com/I_Bl33d_Purple/status/1245101853991268352
2020-03-31 21:33:00,nowthisnews,,109,113,150,"TruNews host and pastor Rick Wiles is spouting anti-Semitic coronavirus rhetoric claiming God is punishing Jews with COVID-19 — and yes, he has White House credentials pic.twitter.com/GjxN46kjEL",,,,1245101815240278018,https://twitter.com/nowthisnews/status/1245101815240278018
2020-03-31 21:32:57,MomentumShadow,,5,19,89,"Light Gaia has been confirmed negative of COVID-19 https://twitter.com/SuperSolaris666/status/1245010831483572228 …pic.twitter.com/qoag3x8zJM",,,,1245101805345705984,https://twitter.com/MomentumShadow/status/1245101805345705984
2020-03-31 21:32:53,JeffYoung,politico,82,1544,2755,"This spiteful decision will result in sick uninsured people getting enormous bills for COVID-19 treatment. Worse, it will discourage uninsured people from seeking care they know they can't afford, so they will get sicker and they very well may infect more people. https://twitter.com/politico/status/1245099442832912387 …",,,,1245101786517639171,https://twitter.com/JeffYoung/status/1245101786517639171
2020-03-31 21:32:50,nicknemeroff,,2,3,60,"Have decided I’m not going to get Covid-19",,,,1245101774932934656,https://twitter.com/nicknemeroff/status/1245101774932934656
2020-03-31 21:32:48,AlexBMorse,,2,6,39,"Just finished up a day of calls discussing the COVID-19 outbreak at Soldier’s Home. @MassHHS Secretary Sudders has agreed to provide the City with frequent updates as the situation unfolds, and I aim to continue to update the public with what we learn.pic.twitter.com/gD5ndiJcTf",,@MassHHS,,1245101767702073347,https://twitter.com/AlexBMorse/status/1245101767702073347
2020-03-31 21:32:47,ChanelRion,,65,385,1090,"#HappeningNow: White House Coronavirus TaskForce rolls out New Guidelines extended to 30 Days. pic.twitter.com/kieNGz98uX – at James S. Brady Press Briefing Room",,,#HappeningNow,1245101762819784711,https://twitter.com/ChanelRion/status/1245101762819784711
2020-03-31 21:32:42,maziehirono,nytimes,67,509,944,"Under the cover of coronavirus, @realDonaldTrump is rolling back fuel economy standards, against the advice of scientists and even the auto industry. We’re going through an economic crisis and yet this move would cost drivers at the pump to benefit the oil industry.https://twitter.com/nytimes/status/1244690879253790720 …",,@realDonaldTrump,,1245101738778124293,https://twitter.com/maziehirono/status/1245101738778124293
